name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Kampala,2021-11-07T14:00:00,27,28.5,20,65.56,0,0,,,,46.4,27.7,180,1014,27.4,10,488,1.8,5,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-07T15:00:00,25,25,19,69.36,0,0,,,,,27.7,180,1013,27.4,10,374.8,1.3,4,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-07T16:00:00,26,26,19,65.36,0,0,,,,,27.7,180,1013,27.4,10,252.7,0.9,3,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-07T17:00:00,23.6,23.6,19.2,76.36,0,0,,,,,10.1,180.6,,64.5,,138,0.5,1,,Partially cloudy,partly-cloudy-day,remote
Kampala,2021-11-07T18:00:00,25,25,18,65.15,0,0,,,,,16.6,180,1013,27.4,10,28.1,0.1,0,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-07T19:00:00,24,24,19,73.63,0,0,,,,,14.8,180,1014,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-07T20:00:00,24,24,19,73.63,0,0,,,,,9.4,130,1014,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-07T21:00:00,22.8,22.8,19.1,80.08,0,0,,,,,7.6,70,1015,56.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-07T22:00:00,23,23,20,83.22,0,0,,,,,5.4,360,1015,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-07T23:00:00,22,22,20,88.44,0,0,,,,,9.4,360,1015,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-08T00:00:00,21,21,19.9,93.46,0,0,,,,,9.4,10,1014,51.6,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-08T01:00:00,21,21,20,94.02,0,0,,,,,11.2,360,1013,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-08T02:00:00,21,21,20,94.02,0,0,,,,,7.6,20,1013,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-08T03:00:00,21,21,19.1,89.16,0,0,,,,,5.4,10,1013,61.3,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-08T04:00:00,21.9,21.9,17.7,77.06,0,0,,,,,9,305.5,,88,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
Kampala,2021-11-08T05:00:00,21.7,21.7,17.8,78.5,0,0,,,,,9.4,318.3,,92,,0,0,0,,Overcast,cloudy,remote
Kampala,2021-11-08T06:00:00,21,21,19.8,92.34,0,0,,,,,14.8,290,1013,61.3,9.5,0.9,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-08T07:00:00,21,21,19,88.35,0,0,,,,,11.2,290,1014,27.4,9,93.6,0.3,1,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-08T08:00:00,22,22,19,83.11,0,0,,,,,9.4,10,1015,27.4,10,338.4,1.2,3,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-08T09:00:00,23,23,18,73.46,0,0,,,,,16.6,360,1016,27.4,10,583.3,2.1,6,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-08T10:00:00,25,25,19,69.36,0,0,,,,,25.9,360,1016,27.4,10,780.3,2.8,8,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-08T11:00:00,27,27.9,18,57.87,0,0,,,,,18.4,90,1016,27.4,10,908.5,3.3,9,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-08T12:00:00,28,28.6,17,51.25,0,0,,,,,22.3,110,1016,27.4,10,953,3.4,10,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-08T13:00:00,28,28.9,18,54.58,0,0,,,,,22.3,110,1015,27.4,10,902.3,3.2,9,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-08T14:00:00,28,28.9,18,54.58,0,0,,,,,22.3,110,1014,27.4,10,814.3,2.9,8,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-08T15:00:00,26,26,20,69.55,0,0,,,,,22.3,110,1013,27.4,10,636,2.3,6,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-08T16:00:00,26,26,20,69.55,0,0,,,,,27.7,180,1013,27.4,10,470.1,1.7,5,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-08T17:00:00,25,25,20,73.8,0,0,,,,,22.3,160,1012,27.4,10,230,0.8,2,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-08T18:00:00,25,25,20,73.8,0,0,,,,,0,0,1013,27.4,10,43.6,0.2,0,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-08T19:00:00,24.4,24.4,17.3,64.6,0,0,,,,,4,276.6,,74.1,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
Kampala,2021-11-08T20:00:00,25,25,20,73.8,0,0,,,,,0,0,1014,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-08T21:00:00,23.8,23.8,17.3,66.97,0,0,,,,,6.8,306.3,,40.9,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
Kampala,2021-11-08T22:00:00,24,24,21,83.34,0,0,,,,,0,0,1016,0,10,0,0,0,,Clear,clear-night,"63705099999,HUEN"
Kampala,2021-11-08T23:00:00,23,23,21,88.52,0,0,,,,,5.4,360,1015,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-09T00:00:00,22.5,22.5,17.7,74.3,0,0,,,,,10.4,323.8,,45.6,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
Kampala,2021-11-09T01:00:00,22.3,22.3,17.9,76.16,0,0,,,,,10.8,330.6,,60.3,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
Kampala,2021-11-09T02:00:00,22,22,18.1,78.55,0,0,,,,,11.2,337.7,,60.9,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
Kampala,2021-11-09T03:00:00,21.7,21.7,18.2,80.5,0,0,,,,,11.5,345,,62.5,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
Kampala,2021-11-09T04:00:00,21.4,21.4,18.3,82.51,0,0,,,,,11.5,352.5,,65.8,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
Kampala,2021-11-09T05:00:00,21.2,21.2,18.4,84.06,0,0,,,,,11.9,360,,71.4,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
Kampala,2021-11-09T06:00:00,21,21,18.5,85.63,0,0,,,,,11.9,5.7,,66.9,,0.9,0,0,,Partially cloudy,partly-cloudy-night,remote
Kampala,2021-11-09T07:00:00,21.3,21.3,18.7,85.13,0.1,100,rain,,,,11.9,9,,62.6,,72.2,0.3,1,,"Rain, Partially cloudy",rain,remote
Kampala,2021-11-09T08:00:00,21.7,21.7,18.9,84.11,0.1,100,rain,,,,11.9,11.8,,65.1,,201.1,0.7,2,,"Rain, Partially cloudy",rain,remote
Kampala,2021-11-09T09:00:00,22.6,22.6,18.8,79.34,0,0,,,,,0.7,360,1017,49,8.1,303.5,1.1,3,,Partially cloudy,partly-cloudy-day,"63682099999,63705099999,HUEN,63680099999"
Kampala,2021-11-09T10:00:00,25,25,19,69.36,0,0,,,,,13,360,1017,27.4,10,336.4,1.2,3,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-09T11:00:00,27,28.5,20,65.56,0,0,,,,,9.4,360,1017,27.4,10,372.4,1.3,4,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-09T12:00:00,27.6,28.1,16.7,51.48,0,0,,,,,3.9,179,1017,39.7,9.1,394.4,1.4,4,,Partially cloudy,partly-cloudy-day,"63682099999,63705099999,HUEN,63680099999"
Kampala,2021-11-09T13:00:00,29,30.8,20,58.35,0,0,,,,,18.4,100,1016,27.4,10,427.4,1.5,4,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-09T14:00:00,29,30.8,20,58.35,0,0,,,,,9.4,120,1015,27.4,10,488.5,1.8,5,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-09T15:00:00,27.6,28.5,18,55.8,0,0,,,,,0.7,164,1014,78,9.1,460.5,1.7,5,,Partially cloudy,partly-cloudy-day,"63682099999,63705099999,HUEN,63680099999"
Kampala,2021-11-09T16:00:00,29,30.8,20,58.35,0,0,,,,,18.4,170,1014,27.4,10,325.9,1.2,3,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-09T17:00:00,27,28.2,19,61.61,0,0,,,,,11.2,120,1014,27.4,10,188,0.7,2,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-09T18:00:00,26,26,19,65.35,0,0,,,,,7.6,170,1014,25,10,42.3,0.2,0,,Partially cloudy,partly-cloudy-day,HUEN
Kampala,2021-11-09T19:00:00,25,25,20,73.8,0,0,,,,,0,0,1015,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-09T20:00:00,24,24,19,73.63,0,0,,,,,3.6,360,1015,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-09T21:00:00,24,24,20,78.35,0,0,,,,,14.8,270,1015,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-09T22:00:00,22,22,19,83.11,0,0,,,,,14.8,250,1016,14.7,10,0,0,0,,Clear,clear-night,"63705099999,HUEN"
Kampala,2021-11-09T23:00:00,22,22,20,88.44,0,0,,,,,14.8,250,1016,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-10T00:00:00,22,22,20,88.44,0,0,,,,,14.8,260,1016,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-10T01:00:00,22,22,20,88.44,0,0,,,,,11.2,320,1015,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-10T02:00:00,21,21,20,94.02,0,0,,,,,13,290,1015,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-10T03:00:00,22,22,20,88.44,0,0,,,,,5.4,360,1015,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-10T04:00:00,21,21,19,88.35,0,0,,,,,7.6,360,1015,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-10T05:00:00,22,22,19,83.11,0,0,,,,,7.6,360,1016,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-10T06:00:00,20.9,20.9,18.1,84.02,0.1,100,rain,,,,12.6,323.1,,98.8,,0.4,0,0,,"Rain, Overcast",rain,remote
Kampala,2021-11-10T07:00:00,21,21,19,88.35,0,0,,,,,0,0,1016,27.4,10,41.9,0.2,0,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-10T08:00:00,21.7,21.7,18.2,80.5,0.1,100,rain,,,,8.6,323.5,,95.7,,163.4,0.6,2,,"Rain, Overcast",rain,remote
Kampala,2021-11-10T09:00:00,23.4,23.4,18.1,72.3,0,0,,,,,7.7,67,1018,49.3,8.1,331.3,1.2,3,,Partially cloudy,partly-cloudy-day,"63682099999,63705099999,HUEN,63680099999"
Kampala,2021-11-10T10:00:00,27,28.2,19,61.61,0,0,,,,,14.8,20,1018,27.4,10,455.1,1.6,5,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-10T11:00:00,29,30.3,19,54.83,0,0,,,,,11.2,90,1017,27.4,10,550.8,2,6,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-10T12:00:00,28.2,28.8,17.2,51.3,0,0,,,,,7.8,89,1017,30.2,10.1,594.8,2.1,6,,Partially cloudy,partly-cloudy-day,"63682099999,63705099999,HUEN,63680099999"
Kampala,2021-11-10T13:00:00,29,30.3,19,54.83,0,0,,,,,22.3,130,1016,27.4,10,603.8,2.2,6,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-10T14:00:00,29,31.4,21,62.06,0,0,,,,,25.9,110,1015,27.4,10,577,2.1,6,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-10T15:00:00,28,29.4,19.3,59.17,0,0,,,,,24.8,176,1015,42.8,15.4,518.8,1.9,5,,Partially cloudy,partly-cloudy-day,"63682099999,63705099999,HUEN"
Kampala,2021-11-10T16:00:00,27,28.5,20,65.56,0,0,,,,,27.7,180,1014,27.4,10,387,1.4,4,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-10T17:00:00,26,26,20,69.55,0,0,,,,,16.6,180,1013,27.4,10,219.8,0.8,2,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-10T18:00:00,25.7,25.7,20,70.44,0,0,,,,,16,126,1014,54.5,14.9,46.1,0.2,0,,Partially cloudy,partly-cloudy-day,"63682099999,63705099999,HUEN"
Kampala,2021-11-10T19:00:00,25,25,19,69.36,0,0,,,,,9.4,160,1014,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-10T20:00:00,24,24,19,73.63,0,0,,,,,3.6,180,1015,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-10T21:00:00,23.9,23.9,19.9,78.34,0,0,,,,,0,0,1015,41.9,12.4,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-10T22:00:00,24,24,20,78.35,0,0,,,,,3.6,200,1015,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-10T23:00:00,23,23,20,83.22,0,0,,,,,3.6,340,1015,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-11T00:00:00,22.9,22.9,20,83.96,0,0,,,,,3.6,320,1014,37.1,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-11T01:00:00,21,21,20,94.02,0,0,,,,,3.6,360,1014,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-11T02:00:00,21,21,20,94.02,0,0,,,,,0,0,1014,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-11T03:00:00,21,21,20,94.02,0,0,,,,,0,123.3,1014,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-11T04:00:00,21,21,20,94.02,0,0,,,,,0,0,1014,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-11T05:00:00,21,21,20,94.02,0,0,,,,,0,0,1014,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-11T06:00:00,20.1,20.1,19.1,93.98,0,0,,,,,3.6,340,1015,27.4,10,0.5,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-11T07:00:00,21,21,20,94.02,0,0,,,,,0,0,1015,27.4,9,53,0.2,1,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-11T08:00:00,22,22,20,88.44,0,0,,,,,0,0,1016,27.4,9,216.2,0.8,2,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-11T09:00:00,24,24,21,83.34,0,0,,,,,5.4,340,1017,27.4,9,397,1.4,4,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-11T10:00:00,24.4,24.4,19,71.88,1.1,100,rain,,,,9.4,114.4,,59.3,,576.5,2.1,6,,"Rain, Partially cloudy",rain,remote
Kampala,2021-11-11T11:00:00,27,28.8,21,69.74,0,0,,,,,24.1,130,1016,27.4,10,664,2.4,7,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-11T12:00:00,26.9,28.8,21.1,70.76,0,0,,,,,16.6,150,1016,37.1,10,695.5,2.5,7,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-11T13:00:00,27,28.8,21,69.74,0,0,,,,,24.1,160,1015,27.4,10,705.5,2.5,7,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-11T14:00:00,27,28.8,21,69.74,0,0,,,,,18.4,150,1014,27.4,10,632.5,2.3,6,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-11T15:00:00,27,28.2,19,61.61,0,0,,,,,18.4,150,1013,27.4,10,508.4,1.8,5,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-11T16:00:00,26,26,18,61.39,0,0,,,,,27.7,170,1012,27.4,10,319.3,1.1,3,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-11T17:00:00,27,28.2,19,61.61,0,0,,,,,18.4,130,1012,27.4,10,170.1,0.6,2,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-11T18:00:00,26,26,18.1,61.77,0,0,,,,,13,160,1012,51.6,14.8,36.7,0.1,0,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-11T19:00:00,25,25,18,65.15,0,0,,,,,9.4,230,1014,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-11T20:00:00,25,25,18,65.15,0,0,,,,,7.6,250,1014,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-11T21:00:00,23.8,23.8,19,74.72,0,0,,,,,7.6,260,1014,61.3,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-11T22:00:00,24,24,21,83.34,0,0,,,,,7.6,290,1015,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-11T23:00:00,23,23,20,83.22,0,0,,,,,14.8,320,1014,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-12T00:00:00,22,22,19.1,83.62,0,0,,,,,13,320,1014,61.3,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-12T01:00:00,21,21,20,94.02,0,0,,,,,9.4,340,1014,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-12T02:00:00,21,21,20,94.02,0,0,,,,,9.4,300,1013,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-12T03:00:00,21.8,21.8,19.7,87.89,0,0,,,,,16.6,320,1013,61.3,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-12T04:00:00,21.9,21.9,17.5,76.1,0,0,,,,,8.3,303,,74.6,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
Kampala,2021-11-12T05:00:00,21,21,19,88.35,0,0,,,,,9.4,20,1013,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-12T06:00:00,21.1,21.1,19,87.83,0,0,,,,,22.3,10,1014,61.3,10,0.9,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-12T07:00:00,21,21,19,88.35,0,0,,,,,14.8,20,1015,27.4,10,70.8,0.3,1,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-12T08:00:00,21,21,19,88.35,0,0,,,,,7.6,340,1016,50,10,210.6,0.8,2,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-12T09:00:00,22.1,22.1,18.7,81.17,0,0,,,,,0.5,260,1016,50.7,5.2,349.6,1.3,3,,Partially cloudy,partly-cloudy-day,"63682099999,63705099999,HUEN,63680099999"
Kampala,2021-11-12T10:00:00,23,23,19,78.21,0,0,,,,,18.4,120,1017,89,10,466.1,1.7,5,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-12T11:00:00,22,22,17,73.29,0,0,,,,,14.8,180,1017,27.4,10,534.3,1.9,5,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-12T12:00:00,26,26,17.9,60.88,0,0,,,,,3.8,180,1015,49.3,7.2,554,2,6,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN,63680099999"
Kampala,2021-11-12T13:00:00,24.8,24.8,18.1,66.33,0.1,100,rain,,,,4,67.8,,84.4,,521,1.9,5,,"Rain, Partially cloudy",rain,remote
Kampala,2021-11-12T14:00:00,26,26,18,61.39,0,0,,,,,13,180,1014,27.4,10,419.8,1.5,4,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-12T15:00:00,28.3,28.6,16.4,48.7,0,0,,,,,7.6,180,1012,49.7,10.2,296.4,1.1,3,,Partially cloudy,partly-cloudy-day,"63682099999,63705099999,HUEN,63680099999"
Kampala,2021-11-12T16:00:00,26,26,19,65.36,0,0,,,,,7.6,190,1012,27.4,10,186.6,0.7,2,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-12T17:00:00,26,26,17,57.63,0,0,,,,,7.6,180,1012,27.4,10,89.2,0.3,1,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-12T18:00:00,25,25,20,73.8,0,0,,,,,0,0,1012,27.4,10,19.8,0.1,0,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-12T19:00:00,25,25,20,73.8,0,0,,,,,0,0,1013,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-12T20:00:00,24,24,20,78.35,0,0,,,,,0,0,1013,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-12T21:00:00,24,24,20,78.35,0,0,,,,,0,0,1013,0,10,0,0,0,,Clear,clear-night,"63705099999,HUEN"
Kampala,2021-11-12T22:00:00,24,24,20,78.35,0,0,,,,,0,0,1014,0,10,0,0,0,,Clear,clear-night,"63705099999,HUEN"
Kampala,2021-11-12T23:00:00,22,22,19,83.11,0,0,,,,,3.6,360,1014,0,10,0,0,0,,Clear,clear-night,"63705099999,HUEN"
Kampala,2021-11-13T00:00:00,22,22,19,83.11,0,0,,,,,0,0,1014,0,10,0,0,0,,Clear,clear-night,"63705099999,HUEN"
Kampala,2021-11-13T01:00:00,21,21,20,94.02,0,0,,,,,9.4,350,1013,0,8,0,0,0,,Clear,clear-night,"63705099999,HUEN"
Kampala,2021-11-13T02:00:00,20,20,19,93.97,0,0,,,,,13,360,,0,8,0,0,0,,Clear,clear-night,"63705099999,HUEN"
Kampala,2021-11-13T03:00:00,21,21,19,88.35,0,0,,,,,14.8,360,1013,27.4,9,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-13T04:00:00,21,21,19,88.35,0,0,,,,,0,0,1013,27.4,9,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-13T05:00:00,21.5,21.5,17.8,79.47,0,0,,,,,14,334.9,,83.2,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
Kampala,2021-11-13T06:00:00,21,21,18,82.99,0,0,,,,,0,0,1014,27.4,9,1,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-13T07:00:00,21,21,19,88.35,0,0,,,,,0,0,1016,27.4,10,99,0.4,1,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-13T08:00:00,22,22,19,83.11,0,0,,,,,0,0,1016,27.4,10,337.4,1.2,3,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-13T09:00:00,21.8,21.8,18.4,81.5,0,0,,,,,0,356,1017,87.5,6.2,559.5,2,6,,Partially cloudy,partly-cloudy-day,"63682099999,63705099999,HUEN,63680099999"
Kampala,2021-11-13T10:00:00,24,24,20,78.35,0,0,,,,,14.8,360,1017,27.4,9,727.5,2.6,7,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-13T11:00:00,26,26,19,65.36,0,0,,,,,9.4,190,1017,50,10,813.5,2.9,8,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-13T12:00:00,27.1,28.1,18.4,59.01,0,0,,,,,0.5,16,1016,50.1,9.2,836.3,3,8,,Partially cloudy,partly-cloudy-day,"63682099999,63705099999,HUEN,63680099999"
Kampala,2021-11-13T13:00:00,28,29.2,19,58.11,0,0,,,,,11.2,350,1015,27.4,10,807.3,2.9,8,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-13T14:00:00,28,30.1,21,65.77,0,0,,,,,14.8,190,1014,27.4,10,715.5,2.6,7,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-13T15:00:00,27.1,27.9,17.7,56.65,0,0,,,,,0.2,163,1013,49.9,9.1,581,2.1,6,,Partially cloudy,partly-cloudy-day,"63682099999,63705099999,HUEN,63680099999"
Kampala,2021-11-13T16:00:00,29,30.3,19,54.83,0,0,,,,,5.4,270,1013,27.4,10,409.8,1.5,4,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-13T17:00:00,27,28.2,19,61.61,0,0,,,,,11.2,180,1013,27.4,10,204.1,0.7,2,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-13T18:00:00,26.1,26.1,18.9,64.41,0,0,,,,,7.6,180,1013,41.9,10,35.7,0.1,0,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-13T19:00:00,26,26,19,65.36,0,0,,,,,3.6,180,1014,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-13T20:00:00,24,24,19,73.63,0,0,,,,,14.8,300,1014,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-13T21:00:00,23,23,19,78.21,0,0,,,,,13,340,1014,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-13T22:00:00,22,22,18,78.06,0,0,,,,,0,0,1015,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-13T23:00:00,22,22,18,78.06,0,0,,,,,0,0,1015,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
